song_name|artist_id|upload_time|tag|album_art|song_data_url|background_light|background_dark|waveform_data|song_duration
"Thief"|9545|"09/25/2017"|"# Punk"|"https://i1.sndcdn.com/avatars-000009619835-m8wwvy-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Thief.mp3"|"(127.5, 127.5, 127.5)"|"(76, 92, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-88.json"|242
"Things (Taylor Wise Remix)"|8547|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-LCOe8qoZuEeL-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Things+(Taylor+Wise+Remix).mp3"|"(192, 162, 93)"|"(43, 56, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-89.json"|215
"Together We re Screwed (feat. Nevve)"|127|"11/11/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-CJ51kqasienI-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Together+We_re+Screwed+(feat.+Nevve).mp3"|"(127.5, 127.5, 127.5)"|"(46, 41, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-90.json"|196
"Troubled (feat. Debs Daughter)"|1601|"01/01/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-ge5mLkrregJR-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Troubled+(feat.+Debs+Daughter).mp3"|"(236, 151, 18)"|"(72, 45, 95)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-91.json"|207
"Until You Were Gone (feat. Emily Warren) [Justin Caruso Remix]"|7785|"12/12/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-bfl7RT9iGQcS-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Until+You+Were+Gone+(feat.+Emily+Warren)+%5BJustin+Caruso+Remix%5D.mp3"|"(68, 141, 143)"|"(76, 36, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-92.json"|280
"The Thrill"|3300|"10/30/2016"|"# Punk"|"https://i1.sndcdn.com/artworks-000069066140-4h0ug6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/The+Thrill.mp3"|"(228, 148, 40)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-93.json"|235
"Wild Kind (feat. Varpu)"|9798|"01/22/2018"|"# Punk"|"https://i1.sndcdn.com/artworks-KoUlAeThdG5k-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Wild+Kind+(feat.+Varpu).mp3"|"(176, 125, 84)"|"(88, 45, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-94.json"|215
"With You (feat. Quinn XCII)"|2327|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-jUKqcFwjfn4x-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/With+You+(feat.+Quinn+XCII).mp3"|"(228, 69, 60)"|"(84, 68, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-95.json"|186
"Working For It"|3754|"08/09/2005"|"# Punk"|"https://i1.sndcdn.com/artworks-bszxD0O8hhUH-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Working+For+It.mp3"|"(178.5, 76.5, 127.5)"|"(72, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-96.json"|231
"Carry On Wayward Son"|6026|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-000119695222-hl7mpp-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Carry+On+Wayward+Son.m4a"|"(190, 113, 65)"|"(84, 76, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-1.json"|321
"Inside Out (feat. Charlee)"|3415|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-000033889644-9zy617-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Inside+Out+(feat.+Charlee).m4a"|"(199, 80, 71)"|"(55, 61, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-2.json"|233
"Kings of Summer (feat. Quinn XCII) [Single Version]"|7324|"12/12/2001"|"# Electronic"|"https://i1.sndcdn.com/artworks-000228761930-uw4sqw-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Kings+of+Summer+(feat.+Quinn+XCII)+%5BSingle+Version%5D.m4a"|"(188, 156, 76)"|"(76, 38, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-3.json"|207
"No Sleep"|1455|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-aiJUpeH32Djv-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+No+Sleep.m4a"|"(216, 172, 80)"|"(75, 53, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-4.json"|191
"Roses (feat. ROZES)"|564|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-Cv5lIThv8Am6-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Roses+(feat.+ROZES).m4a"|"(234.5, 132.5, 20.5)"|"(76, 44, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-5.json"|226
"Something Better (feat. Lady Antebellum)"|6379|"08/09/2017"|"# Electronic"|"https://i1.sndcdn.com/artworks-000317419401-cfa86f-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Something+Better+(feat.+Lady+Antebellum).m4a"|"(229, 40, 49)"|"(136, 16, 22)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-6.json"|212
"The Fighting Song"|3881|"01/22/2018"|"# Electronic"|"https://i1.sndcdn.com/artworks-a9y5hXsgwU2e-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Fighting+Song.m4a"|"(38.5, 85, 216.5)"|"(70, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-7.json"|228
"The Little Things (feat. Angela McCluskey)"|3|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-000164457695-plu703-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Little+Things+(feat.+Angela+McCluskey).m4a"|"(161, 71, 58)"|"(77, 71, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-8.json"|286
"Sleepless (feat. Jezzabell Doran)"|5338|"09/25/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-pfOQC8My9OCo-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/1-04+Sleepless+(feat.+Jezzabell+Doran).m4a"|"(74, 63, 192)"|"(44, 40, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-9.json"|209
"Crazy Train"|2947|"08/12/2010"|"# Rock"|"https://i1.sndcdn.com/artworks-0ME6xLQO3Bjb-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Crazy+Train.m4a"|"(205, 125, 91)"|"(106, 46, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-10.json"|290
"Touchdown (Island Love Version)"|7215|"01/07/2015"|"# Rock"|"https://i1.sndcdn.com/artworks-de7lguzgx3oE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Touchdown+(Island+Love+Version).m4a"|"(196, 36, 228)"|"(53, 37, 85)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-11.json"|182
"Don t Worry"|508|"06/04/2014"|"# Rock"|"https://i1.sndcdn.com/artworks-dtXaGCGTH2GM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Don_t+Worry.m4a"|"(178.5, 76.5, 76.5)"|"(68, 68, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-12.json"|203
"Lay My Claim"|7761|"12/12/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-dTUBUGMflT5w-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Lay+My+Claim.m4a"|"(180, 116, 84)"|"(109, 75, 61)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-13.json"|242
"Runaway Train"|8011|"01/22/2018"|"# Rock"|"https://i1.sndcdn.com/artworks-000041152793-g4nqks-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Runaway+Train.m4a"|"(172, 52, 100)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-14.json"|245
"Back Then"|9340|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-N2PvuC3eQnZV-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Back+Then.m4a"|"(207, 124, 156)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-15.json"|252
"Fade Away"|3238|"12/12/2001"|"# Rock"|"https://i1.sndcdn.com/artworks-ead2c3d1-6bc3-435b-8893-f9dfec4948f9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Fade+Away.m4a"|"(204, 137, 100)"|"(42, 60, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-16.json"|209
"Pay No Mind (feat. Passion Pit)"|9901|"01/01/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-phOVVZaAWZjN-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pay+No+Mind+(feat.+Passion+Pit).m4a"|"(127.5, 127.5, 127.5)"|"(99, 53, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-17.json"|249
"Pretty Lady"|9609|"01/07/2015"|"# Alternative"|"https://i1.sndcdn.com/artworks-000406962459-1rdszx-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/05+Pretty+Lady.m4a"|"(241, 44, 36)"|"(92, 65, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-18.json"|220
"Notice Me"|3271|"09/25/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-jZ4MhgzsCeD2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+Notice+Me.m4a"|"(210, 150, 27)"|"(63, 68, 71)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-19.json"|203
"The Buzz (feat. Mataya Young Tapz)"|1673|"12/12/2017"|"# Alternative"|"https://i1.sndcdn.com/artworks-X9ECgJjtm2D8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/07+The+Buzz+(feat.+Mataya+_+Young+Tapz).m4a"|"(180, 73, 36)"|"(52, 52, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-20.json"|221
"Alive 2"|1361|"11/11/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-LIfLnVPinpp9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/08+Alive+2.m4a"|"(137, 66, 60)"|"(50, 28, 28)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-21.json"|285
"Lionhearted (feat. Urban Cone)"|3079|"08/12/2010"|"# Alternative"|"https://i1.sndcdn.com/artworks-6Ey9bVhrOQyd-0-t200x200.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Lionhearted+(feat.+Urban+Cone).m4a"|"(220, 49, 45)"|"(87, 49, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-22.json"|266
"Sleepyhead"|9598|"01/22/2018"|"# Alternative"|"https://i1.sndcdn.com/artworks-lLcfGeHyrwx7-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Sleepyhead.m4a"|"(180, 133, 89)"|"(68, 60, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-23.json"|174
"Keep It Mello (feat. Omar Linx)"|4688|"06/04/2014"|"# Alternative"|"https://i1.sndcdn.com/artworks-mJM0v8IbS9aC-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Keep+It+Mello+(feat.+Omar+Linx).m4a"|"(42.5, 127.5, 212.5)"|"(56, 86, 98)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-24.json"|243
"Older"|6575|"05/23/2016"|"# Alternative"|"https://i1.sndcdn.com/artworks-7B9K1B0iCvNY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+Older.m4a"|"(204, 28, 100)"|"(79, 69, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-25.json"|234
"The Drugs"|6374|"12/12/2001"|"# Alternative"|"https://i1.sndcdn.com/artworks-nCnZ2AkxjTrQ-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/10+The+Drugs.m4a"|"(183, 97, 65)"|"(88, 55, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-26.json"|262
"Sativa"|2036|"10/10/2019"|"# Alternative"|"https://i1.sndcdn.com/artworks-0bZv0PYGWBwf-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/13+Sativa.m4a"|"(146, 180, 31)"|"(59, 52, 32)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-27.json"|241
"Ain t My Fault (R3hab Remix)"|2989|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-rtbnf1jKMzhz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Ain_t+My+Fault+(R3hab+Remix).mp3"|"(220, 48, 50)"|"(84, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-28.json"|159
"All We Know (feat. Phoebe Ryan)"|2532|"05/23/2016"|"# Rap"|"https://i1.sndcdn.com/artworks-SDlnsWZyrio9-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/All+We+Know+(feat.+Phoebe+Ryan).mp3"|"(211, 120, 44)"|"(72, 47, 75)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-29.json"|194
"Another Day In Paradise"|8021|"08/09/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-SmwyhV0qHIWE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Another+Day+In+Paradise.mp3"|"(118, 53, 202)"|"(70, 62, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-30.json"|255
"Blame (feat. Elliphant)"|1946|"08/09/2005"|"# Rap"|"https://i1.sndcdn.com/artworks-000583028201-bn4fmb-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Blame+(feat.+Elliphant).mp3"|"(223, 170, 36)"|"(82, 62, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-31.json"|218
"Bones"|9198|"06/04/2014"|"# Rap"|"https://i1.sndcdn.com/artworks-000596865161-eahd9u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bones.mp3"|"(212, 52, 44)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-32.json"|222
"Breathe"|4529|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-SrgiXRDU19C4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Breathe.mp3"|"(188, 92, 100)"|"(98, 60, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-33.json"|175
"Bring it Down (Dillistone Remix)"|2901|"10/10/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000548554350-12tdb6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Bring+it+Down+(Dillistone+Remix).mp3"|"(212, 140, 126)"|"(82, 78, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-34.json"|222
"Burn Wild (Young Bombs Remix)"|4686|"08/12/2010"|"# Rap"|"https://i1.sndcdn.com/artworks-000475341159-tb7dwe-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Burn+Wild+(Young+Bombs+Remix).mp3"|"(190, 60, 47)"|"(59, 68, 82)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-35.json"|213
"Came Up (feat. Post Malone Key!)"|7481|"12/12/2001"|"# Rap"|"https://i1.sndcdn.com/artworks-000600104264-gmv51b-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Came+Up+(feat.+Post+Malone+_+Key!).mp3"|"(143, 121.5, 112)"|"(92, 86, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-36.json"|215
"Can t Hide (feat. Ashe)"|8135|"12/12/2017"|"# Rap"|"https://i1.sndcdn.com/artworks-Lo1kgdAhF1OY-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Can_t+Hide+(feat.+Ashe).mp3"|"(236, 52, 108)"|"(75, 58, 40)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-37.json"|184
"Catch Me (feat. Naaz) [Candlelight Remix]"|9958|"11/11/2019"|"# Rap"|"https://i1.sndcdn.com/artworks-000573126128-puhbim-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Catch+Me+(feat.+Naaz)+%5BCandlelight+Remix%5D.mp3"|"(188, 113, 57)"|"(57, 53, 89)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-38.json"|135
"Collapse 2.0 (feat. Memorecks)"|4460|"09/25/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000040918988-esouxl-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Collapse+2.0+(feat.+Memorecks).mp3"|"(204, 180, 148)"|"(42, 50, 79)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-39.json"|199
"Don t Let Me Down (3LAU Remix)"|9923|"01/22/2018"|"# Classical"|"https://i1.sndcdn.com/artworks-000058981513-k0y8hd-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Don_t+Let+Me+Down+(3LAU+Remix).mp3"|"(64, 111, 172)"|"(50, 40, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-40.json"|214
"Easy Go (feat. Delaney Jane)"|8604|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000168832643-7s82pf-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Easy+Go+(feat.+Delaney+Jane).mp3"|"(237, 35, 130)"|"(89, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-41.json"|191
"Fast Car (feat. Dakota)"|3929|"05/23/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-OWKeuFYB0ezE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fast+Car+(feat.+Dakota).mp3"|"(171.5, 83.5, 142.5)"|"(84, 63, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-42.json"|212
"Feel Good (feat. Daya)"|3605|"10/10/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000034641100-evi0kr-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Feel+Good+(feat.+Daya).mp3"|"(100, 60, 196)"|"(88, 85, 58)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-43.json"|252
"Fight Song"|9250|"12/12/2001"|"# Classical"|"https://i1.sndcdn.com/artworks-000045320385-poid7d-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fight+Song.mp3"|"(192, 72, 119)"|"(74, 49, 37)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-44.json"|203
"Final Song"|7138|"12/12/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000019380068-n4ejak-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Final+Song.mp3"|"(250, 215, 40)"|"(64, 76, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-45.json"|233
"Finish Line (feat. Doe Wright)"|5095|"10/30/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-000075558132-fy5tv6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Finish+Line+(feat.+Doe+Wright).mp3"|"(204, 170, 101)"|"(52, 65, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-46.json"|180
"Flare Guns (feat. Chelsea Cutler)"|898|"01/01/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000036757933-js2cma-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Flare+Guns+(feat.+Chelsea+Cutler).mp3"|"(50, 132, 205)"|"(88, 91, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-47.json"|239
"Fortress (feat. Joni Fatora) [Just A Gent Remix]"|6467|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000030026172-86m9z3-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fortress+(feat.+Joni+Fatora)+%5BJust+A+Gent+Remix%5D.mp3"|"(63.75, 191.25, 63.75)"|"(81, 70, 51)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-48.json"|237
"Friend"|8219|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000046826426-o7i9ki-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friend.mp3"|"(37, 37, 233)"|"(67, 62, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-49.json"|292
"Friends In The Dark (feat. Otis Parker)"|5811|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000081944984-b29c1g-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friends+In+The+Dark+(feat.+Otis+Parker).mp3"|"(174, 173, 67)"|"(95, 79, 120)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-50.json"|186
"Glory Gore (Unlike Pluto remix)"|964|"11/11/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000385131576-r9bq1u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Glory+_+Gore+(Unlike+Pluto+remix).mp3"|"(244, 203, 59)"|"(73, 73, 73)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-51.json"|204
"Hello (Marshmello Remix)"|2693|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-2abcaf2b-d0f9-4ec8-ad38-e83cb2c79b27-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hello+(Marshmello+Remix).mp3"|"(204, 38, 4)"|"(63, 63, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-52.json"|233
"Hero (feat. Christina Perri)"|7883|"08/09/2005"|"# Country"|"https://i1.sndcdn.com/avatars-000331016690-g5utdg-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hero+(feat.+Christina+Perri).mp3"|"(10, 144, 193)"|"(95, 100, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-53.json"|198
"I Want U"|1835|"10/10/2019"|"# Country"|"https://i1.sndcdn.com/artworks-8p8VVow1ksFd-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Want+U.mp3"|"(127.5, 127.5, 127.5)"|"(76, 60, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-54.json"|212
"I Won t Let You Walk Away (feat. Madison Beer)"|5338|"12/12/2001"|"# Country"|"https://i1.sndcdn.com/artworks-RRKmVXcilWFq-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Won_t+Let+You+Walk+Away+(feat.+Madison+Beer).mp3"|"(226, 140, 26)"|"(50, 75, 78)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-55.json"|165
"In The Name Of Love (feat. Bebe Rexha)"|4872|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-hfeQFCFDyk9m-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/In+The+Name+Of+Love+(feat.+Bebe+Rexha).mp3"|"(168, 12, 20)"|"(68, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-56.json"|198
"Infinity (Illenium Remix)"|2180|"01/22/2018"|"# Country"|"https://i1.sndcdn.com/artworks-8tFwryXE6Vf8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Infinity+(Illenium+Remix).mp3"|"(127.5, 127.5, 127.5)"|"(66, 56, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-57.json"|278
"It s All On U (feat. Liam O Donnell)"|5823|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-T57DemwYS2Ut-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/It_s+All+On+U+(feat.+Liam+O_Donnell).mp3"|"(236.5, 180.5, 18.5)"|"(62, 65, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-58.json"|204
"Leaves in the Pool"|2656|"10/30/2016"|"# Country"|"https://i1.sndcdn.com/artworks-wDrGREVyd670-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Leaves+in+the+Pool.mp3"|"(195, 55, 52)"|"(73, 72, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-59.json"|218
"Light"|4432|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-BWiOHpuSXLI0-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Light.mp3"|"(134, 124.5, 120.5)"|"(88, 70, 43)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-60.json"|240
"Limelight (feat. ROZES) [NGHTMRE Remix]"|7302|"12/12/2017"|"# Country"|"https://i1.sndcdn.com/artworks-bTfJN2R7JvO2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Limelight+(feat.+ROZES)+%5BNGHTMRE+Remix%5D.mp3"|"(236, 61, 74)"|"(42, 36, 81)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-61.json"|255
